ProductTitle,ProductPrice,ProductImageLink,ProductLink
Pull-on trousers,1499,https://image.hm.com/assets/hm/d9/bf/d9bf5ef96c0ba7599c42039a3be2ddc8cf33c997.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1292066002.html https://www2.hm.com/en_in/productpage.1292066002.html
Bandeau peplum top,999,https://image.hm.com/assets/hm/6c/f7/6cf71952ae46c1f31cb5c1b563b76fc7e0619575.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1305305002.html https://www2.hm.com/en_in/productpage.1305305002.html
Long-sleeved jersey top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1089811001.html https://www2.hm.com/en_in/productpage.1089811001.html
Oversized T-shirt,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1137208004.html https://www2.hm.com/en_in/productpage.1137208004.html
Wide trousers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301011003.html https://www2.hm.com/en_in/productpage.1301011003.html
Wide trousers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301011001.html https://www2.hm.com/en_in/productpage.1301011001.html
Fitted T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1299917001.html https://www2.hm.com/en_in/productpage.1299917001.html
Cap-sleeved top,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301402002.html https://www2.hm.com/en_in/productpage.1301402002.html
Flared Low Jeans,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1239854006.html https://www2.hm.com/en_in/productpage.1239854006.html
Printed pyjamas,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1229130006.html https://www2.hm.com/en_in/productpage.1229130006.html
Wide High Jeans,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0871889084.html https://www2.hm.com/en_in/productpage.0871889084.html
Fitted T-shirt,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1210630002.html https://www2.hm.com/en_in/productpage.1210630002.html
Ribbed vest top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292587001.html https://www2.hm.com/en_in/productpage.1292587001.html
Soft jersey top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292706005.html https://www2.hm.com/en_in/productpage.1292706005.html
Printed T-shirt,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1293967007.html https://www2.hm.com/en_in/productpage.1293967007.html
Cotton T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0963662139.html https://www2.hm.com/en_in/productpage.0963662139.html
Cowl-neck top,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301327002.html https://www2.hm.com/en_in/productpage.1301327002.html
Wide High Jeans,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0871889061.html https://www2.hm.com/en_in/productpage.0871889061.html
Jersey waistcoat,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292064007.html https://www2.hm.com/en_in/productpage.1292064007.html
Textured jersey waistcoat,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296490004.html https://www2.hm.com/en_in/productpage.1296490004.html
Ponte di Roma waistcoat,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301297003.html https://www2.hm.com/en_in/productpage.1301297003.html
Rib-knit peplum waistcoat,1899,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296257002.html https://www2.hm.com/en_in/productpage.1296257002.html
Draped satin blouse,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301283002.html https://www2.hm.com/en_in/productpage.1301283002.html
Lace-trimmed top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296486006.html https://www2.hm.com/en_in/productpage.1296486006.html
Scuba peplum top,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1299852004.html https://www2.hm.com/en_in/productpage.1299852004.html
Ribbed boat-neck top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296056003.html https://www2.hm.com/en_in/productpage.1296056003.html
V-neck cotton poplin dress,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1295722002.html https://www2.hm.com/en_in/productpage.1295722002.html
Cotton T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0963662002.html https://www2.hm.com/en_in/productpage.0963662002.html
Wide drawstring trousers,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1289609003.html https://www2.hm.com/en_in/productpage.1289609003.html
Flared Low Jeans,1299,https://image.hm.com/assets/hm/49/b5/49b5a6dc5e9845743fe68bc39d42343edd164995.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1239854002.html https://www2.hm.com/en_in/productpage.1239854002.html
Cable-knit cardigan,1499,https://image.hm.com/assets/hm/e5/fb/e5fba3fa8b9a8c1124576b19a6ef77d9f9da1bfc.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1289600006.html https://www2.hm.com/en_in/productpage.1289600006.html
Boat-neck cotton top,999,https://image.hm.com/assets/hm/b3/a7/b3a76667e3e359db742631fec2ba61b1f4dc0c8c.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1301320003.html https://www2.hm.com/en_in/productpage.1301320003.html
Wide drawstring trousers,999,https://image.hm.com/assets/hm/9f/69/9f69d91d766a7c0e49f3c181acb684f9537f6d52.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1289609003.html https://www2.hm.com/en_in/productpage.1289609003.html
Cotton T-shirt,699,https://image.hm.com/assets/hm/77/6e/776e7eb4b8a7e33981ef3fbf65d787a228efa75d.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1296053004.html https://www2.hm.com/en_in/productpage.1296053004.html
Seamless padded soft bra,799,https://image.hm.com/assets/hm/81/e6/81e665883b19463542b776af367a525c970eda4c.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1206002036.html https://www2.hm.com/en_in/productpage.1206002036.html
Cotton T-shirt,699,https://image.hm.com/assets/hm/cc/bd/ccbddea38adcb0066c475edb1f174cdb04f3a239.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1296053009.html https://www2.hm.com/en_in/productpage.1296053009.html
Puff-sleeved blouse,1499,https://image.hm.com/assets/hm/44/df/44df0b632275df4ef0c16d6527e808d2c658cf2d.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1295103003.html https://www2.hm.com/en_in/productpage.1295103003.html
Oversized zip-top sweatshirt,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1306096001.html https://www2.hm.com/en_in/productpage.1306096001.html
Tailored jersey trousers,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1199739001.html https://www2.hm.com/en_in/productpage.1199739001.html
Jersey waistcoat,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292064005.html https://www2.hm.com/en_in/productpage.1292064005.html
Wide High Jeans,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1293297004.html https://www2.hm.com/en_in/productpage.1293297004.html
Draped cap-sleeved top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1300538004.html https://www2.hm.com/en_in/productpage.1300538004.html
Wide Regular Jeans,1999,"https://www2.hm.com/en_in/women/shop-by-product/view-all.html?page=6 data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1295576002.html https://www2.hm.com/en_in/productpage.1295576002.html
Cropped scoop-neck T-shirt,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1267017002.html https://www2.hm.com/en_in/productpage.1267017002.html
Sleeveless linen-blend blouse,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1288723004.html https://www2.hm.com/en_in/productpage.1288723004.html
Microfibre vest top,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292586001.html https://www2.hm.com/en_in/productpage.1292586001.html
Oversized poplin shirt,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1297196002.html https://www2.hm.com/en_in/productpage.1297196002.html
Textured midi skirt,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1285416003.html https://www2.hm.com/en_in/productpage.1285416003.html
Tailored trousers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292993007.html https://www2.hm.com/en_in/productpage.1292993007.html
Ribbed top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0999727017.html https://www2.hm.com/en_in/productpage.0999727017.html
Short waistcoat,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1290816003.html https://www2.hm.com/en_in/productpage.1290816003.html
Fitted T-shirt,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1260200001.html https://www2.hm.com/en_in/productpage.1260200001.html
Short waistcoat,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1290816002.html https://www2.hm.com/en_in/productpage.1290816002.html
Printed T-shirt,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1259420021.html https://www2.hm.com/en_in/productpage.1259420021.html
Flared-skirt dress,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1304531002.html https://www2.hm.com/en_in/productpage.1304531002.html
Oxford shirt,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0925212004.html https://www2.hm.com/en_in/productpage.0925212004.html
Oversized motif-detail T-shirt,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1259422033.html https://www2.hm.com/en_in/productpage.1259422033.html
Wrap skort,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1288135004.html https://www2.hm.com/en_in/productpage.1288135004.html
Interlock blazer,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1299853001.html https://www2.hm.com/en_in/productpage.1299853001.html
Flared High Jeans,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1295577002.html https://www2.hm.com/en_in/productpage.1295577002.html
Draped body,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1291576003.html https://www2.hm.com/en_in/productpage.1291576003.html
Printed T-shirt,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1259420020.html https://www2.hm.com/en_in/productpage.1259420020.html
Ribbed top,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0999727072.html https://www2.hm.com/en_in/productpage.0999727072.html
Broderie anglaise-detail blouse,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1305068002.html https://www2.hm.com/en_in/productpage.1305068002.html
Shirt,1499,https://image.hm.com/assets/hm/6b/67/6b67b3a4bca4e8a365f4484105227a5a525aac50.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1220978026.html https://www2.hm.com/en_in/productpage.1220978026.html
Linen-blend trousers,1999,https://image.hm.com/assets/hm/2a/ae/2aae701060986abba7f6fab9140a8be5fe0e45e1.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1259101001.html https://www2.hm.com/en_in/productpage.1259101001.html
Flared slip skirt,1499,https://image.hm.com/assets/hm/34/ee/34ee1ef02da99257c8d8ab3f832f8047a3f77099.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1293290001.html https://www2.hm.com/en_in/productpage.1293290001.html
5-pack cotton hipster briefs,999,https://image.hm.com/assets/hm/f6/40/f6402459e2457a3da22a5f857f5698ffbd3c647f.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1230565002.html https://www2.hm.com/en_in/productpage.1230565002.html
Draped top,999,https://image.hm.com/assets/hm/c3/35/c33568e7640138d5db941b987763385b37df9774.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1299843003.html https://www2.hm.com/en_in/productpage.1299843003.html
Tie-detail top,999,https://image.hm.com/assets/hm/fb/a3/fba3d9d0483f6e1384c1677e3655e610e20147f8.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1299848003.html https://www2.hm.com/en_in/productpage.1299848003.html
Wide trousers,1499,https://image.hm.com/assets/hm/7a/56/7a56ec2af0bf75f4f7ea246ee26f053583569b03.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1301011004.html https://www2.hm.com/en_in/productpage.1301011004.html
Linen shirt,2199,https://image.hm.com/assets/hm/2e/92/2e92e84771aaec0a3706729bdce504a72a2f4d16.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1219107012.html https://www2.hm.com/en_in/productpage.1219107012.html
Self-adhesive bra,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0436083012.html https://www2.hm.com/en_in/productpage.0436083012.html
Tie-belt shirt dress,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1217576027.html https://www2.hm.com/en_in/productpage.1217576027.html
Waisted top,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1293326004.html https://www2.hm.com/en_in/productpage.1293326004.html
Oversized printed T-shirt,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296052011.html https://www2.hm.com/en_in/productpage.1296052011.html
Frilled-collar blouse,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1295517002.html https://www2.hm.com/en_in/productpage.1295517002.html
Cotton T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0963662160.html https://www2.hm.com/en_in/productpage.0963662160.html
Pintucked cotton blouse,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1303788001.html https://www2.hm.com/en_in/productpage.1303788001.html
Flared sports leggings with SoftMove™,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1276797007.html https://www2.hm.com/en_in/productpage.1276797007.html
Printed T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1274171056.html https://www2.hm.com/en_in/productpage.1274171056.html
Sweatpants,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1281439009.html https://www2.hm.com/en_in/productpage.1281439009.html
Padded jersey bandeau bra,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1281705001.html https://www2.hm.com/en_in/productpage.1281705001.html
Pleated skirt,2799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1305034001.html https://www2.hm.com/en_in/productpage.1305034001.html
Oversized zip-through hoodie,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1234775001.html https://www2.hm.com/en_in/productpage.1234775001.html
Microfibre vest top,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292586003.html https://www2.hm.com/en_in/productpage.1292586003.html
Cigarette trousers,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0751471139.html https://www2.hm.com/en_in/productpage.0751471139.html
Oversized printed T-shirt,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296379008.html https://www2.hm.com/en_in/productpage.1296379008.html
Printed T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1274171048.html https://www2.hm.com/en_in/productpage.1274171048.html
Cotton T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0963662146.html https://www2.hm.com/en_in/productpage.0963662146.html
Loose-fit T-shirt,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1292500003.html https://www2.hm.com/en_in/productpage.1292500003.html
Tailored trousers,2799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1288110003.html https://www2.hm.com/en_in/productpage.1288110003.html
Embroidered waistcoat,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1296985001.html https://www2.hm.com/en_in/productpage.1296985001.html
Wide trousers,2299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1090271001.html https://www2.hm.com/en_in/productpage.1090271001.html
